	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679857_20A.CEL	GSM679858_3B.CEL
209705_at	7.57364404710513	7.85903334430458	7.60508727244564	7.5551173158659	7.44133258480662	7.35746507523781
209706_at	4.71710763289509	4.27636182378513	4.61535976495639	5.33374688377783	6.15893466900214	6.17483209335396
209707_at	9.63984877315523	9.55673113162353	9.58475312935442	9.30708616982139	9.80735352108802	9.46403260060972
209708_at	3.50274970354315	3.55317489008204	3.58745942347764	3.50397355575407	4.54668329444684	4.51741538897526
209709_s_at	9.49848319740156	10.0274617212485	9.52157116825395	9.16874582507605	7.41077165772422	7.25292170240481
209710_at	7.21139483693886	6.48088306971496	7.00326500499443	7.24789367238852	6.07909583974619	5.91546992809895
209711_at	8.13070846938915	8.31642061998862	8.18135006765288	8.01160298649291	8.59018502468802	8.6377255154868
209712_at	6.20913305770537	6.44044888461661	6.27430287251054	6.13357325904436	6.7468798829467	6.51556053711846
209713_s_at	5.36758819618401	5.51271794593472	5.21946808853426	5.53077403076717	5.1279123706124	5.34416089286658
209714_s_at	10.0835585617068	10.2066180573477	10.065284059356	10.0779213251503	7.57560390566807	7.25016143195627
209715_at	9.45506620317113	9.43760622551189	9.393424570185	9.25109438981727	8.80138921784359	8.8466842509432
209716_at	5.26560234058036	5.2698633201828	5.13912238721869	5.55766974951368	5.62220567121502	6.04107489180163
209717_at	8.09207646892254	8.04117708398167	8.19423718284778	8.19818238271812	8.87018715759033	8.56035106659398
209718_at	5.78483090108064	5.58773961040284	5.70234949265298	5.5178092728406	4.98106639822467	5.17873572054357
209719_x_at	3.2812345517246	3.38303811827181	3.12141793866604	3.28059205000919	3.20395475809991	3.01095091800957
209720_s_at	2.32981847145734	2.28049067749102	2.30820338318999	2.29568561909899	2.5071186592745	2.09580349797262
209721_s_at	7.64457316764242	7.65188349850309	7.69282636061319	7.65604903097744	7.92966174971892	7.75657714879902
209722_s_at	3.0155132514204	3.02924337201794	3.00120371136502	2.84992441916758	3.00474331252361	2.90997932610606
209723_at	2.3779500955786	2.70712253855466	2.48209617678929	2.48579062809938	2.46045263991699	2.60023376711215
209724_s_at	7.20610274773658	7.03676551151522	7.19692734207427	7.00085481438643	7.05602938094677	6.90363615597861
209725_at	7.8673168582365	7.74124602084268	7.9841381545158	8.05294227520595	6.84764293274538	6.7943079093801
209726_at	5.79589581008813	6.891728958885	5.98834172603209	6.72303113318303	7.24574519537406	7.39001068895563
209727_at	5.84320039519412	5.70596579280851	5.62917843844575	5.90958059552565	5.97675478380104	5.96877196185162
209728_at	4.5316654821536	4.60259692240311	4.17060896570429	4.73512953798456	4.54409006420381	4.32392574123
209729_at	7.52160192075571	7.3644847383337	7.6014399356766	7.4844576260304	6.8560324956043	6.84998182432809
209730_at	5.57716557276293	5.73738828074655	5.64686362648945	5.76559340177259	5.28900342097548	5.05169419908427
209731_at	8.45461420389375	8.2423380588317	8.40391981464111	8.34759575066288	7.0886489602822	7.08900067124999
209732_at	6.26430248532122	6.73449602742307	6.4915236625726	6.20914433983657	7.54749521619169	7.07406692388734
209733_at	3.56104614676296	3.49307698262239	3.59647520256287	3.53885912058962	3.80026396788246	3.64834639778137
209734_at	8.10649699850297	7.79916559695196	7.75030539677058	7.39859348424722	6.53701741573615	6.8444122722565
209735_at	3.01316078292358	3.02814746288998	3.00119872111358	2.95276030151803	3.09284386820014	2.85565363373289
209736_at	7.32187503167309	6.55244162258406	7.07220097988765	7.13855043997126	7.04099556088946	7.28938975264651
209737_at	3.0881906656565	3.40687626649234	3.29789116678332	3.65955869627467	5.45622662983579	5.43075418025063
209738_x_at	3.36034006308487	3.38976356446428	3.26549882196874	3.08263763829567	3.27675144352427	3.24780195893485
209739_s_at	7.54332047624432	7.59033496324268	7.67048301813015	7.42278393941443	7.94485129519003	7.71677212454891
209740_s_at	4.86692096381404	4.94079248026249	4.74050432222723	5.11386784253776	5.50938010334172	5.34232005559447
209741_x_at	6.53014507473604	7.17996503383049	6.76025037233412	6.39307020587125	7.07041306130168	6.83727381338835
209742_s_at	3.16673832035143	3.18521108058718	3.02304572840854	3.13213027717324	3.4475192640676	3.10619495185337
209743_s_at	6.99109761617317	6.98501093423519	7.09959371478564	7.40741186167226	6.53106792336817	7.04850091978424
209744_x_at	8.91109895765538	8.88970511411642	8.87468082709611	9.046243011239	8.53849247320871	8.68239929363189
209745_at	5.82295344951258	5.97494385378684	5.88323103679564	5.99402626069427	6.07859102555164	5.41430632111789
209746_s_at	6.88142184582415	6.88885914922675	6.94917161835718	6.78698251251618	6.68451370492727	6.33582481299248
209747_at	5.51026634236665	5.75400462212628	5.47440368144263	5.53899068044362	5.60707743680813	5.68842883635861
209748_at	8.13392416982474	8.19238381407467	8.17853024156923	8.10452298365183	7.41999028241788	7.23861239317948
209749_s_at	3.34729763458785	3.22477709706031	2.97902374032385	3.38391940266111	3.33087497917889	3.62020764952259
209750_at	7.72357852615601	7.74664962067353	7.63420813043971	7.3926197843906	9.04426729826565	9.12080298739408
209751_s_at	7.88509971844441	7.88561830674676	7.96122488614078	7.87386091491885	8.39558630638768	8.18851736108883
209752_at	4.39455964508346	4.3021738364158	4.42404031710693	4.53317235852052	4.2948441006263	4.17166166685653
209753_s_at	8.54360396222158	8.67907423500554	8.6019240183841	8.44518918330049	6.92563012756147	7.26623780331498
209754_s_at	8.59438507628586	8.5916254617045	8.78327264865944	8.76994404905927	7.46001721526576	7.9058957113028
209755_at	3.33057043480613	3.22281863235489	3.15326432070764	3.22281863235489	3.30966549066525	3.06478097712293
209756_s_at	5.21971262611192	4.76090721211331	4.77253604849552	4.61582159041841	4.91518542812601	4.64817444393051
209757_s_at	5.05831731005734	5.21093221010766	5.19528196745179	5.34917318274589	5.78502466547809	5.95009766921721
209758_s_at	3.30368374274875	3.12223372418542	3.00804427243764	3.19436397916527	3.07803896802651	2.93425128008557
209759_s_at	8.37869955212746	8.34719381713068	8.44696842952858	8.35508816942926	8.49286461092486	8.61577102825872
209760_at	7.45862980661832	7.5066033400826	7.45529807084298	7.20237007861639	7.93985618121902	7.67241217711306
209761_s_at	6.24129104213681	6.44038621215741	6.37623615734479	6.54766758426411	7.14703059551593	7.69185264421588
209762_x_at	6.76199443869409	7.04756960104351	6.85523047722253	6.72268606303616	8.1452424503675	7.74104030975283
209763_at	5.25570016965367	5.17973877675679	5.2208147849236	4.99822394446815	5.68446802628736	5.2208147849236
209764_at	5.50016205879746	5.63169013014358	5.51293745602285	5.32487997432377	6.11655281819849	5.69964949381149
209765_at	7.7404374869133	6.29733763947878	7.94018881294817	7.50774555959929	8.55891718852908	8.17625469456256
209766_at	4.32941252555042	4.74503869563698	4.25581907861411	4.5358520755225	4.16110934765117	4.2553491955707
209767_s_at	5.51717353064669	5.73131778499203	5.66536522727108	6.1612604505436	5.13923272065336	5.5588351533004
209768_s_at	4.69105578778313	4.89151941471656	5.26028765330542	5.34510007499378	4.64199414083497	4.83627562212619
209769_s_at	5.30229627751273	5.23260467388044	5.13912238721869	5.22450501994268	5.30024119348361	5.08360099983686
209770_at	6.49376841092415	6.89792084053496	6.35320555214648	6.28416371213637	7.77797995639647	7.42595759123293
209771_x_at	8.35492025436568	7.61153299150369	8.43749344797821	8.33599325979085	8.59875026467412	8.4793850286419
209772_s_at	6.02640946426624	5.48175249423179	6.26152962529493	5.99820707798924	5.81707861059968	5.91961112985671
209773_s_at	12.3619744464452	12.4121364817471	12.4131822261738	12.1915693536151	9.7452446564186	9.65803686858675
209774_x_at	2.9530775911598	2.88439412471504	2.70654964387221	2.86276243954087	3.17631895949568	2.88407474435773
209775_x_at	4.05269348805728	3.94268363565003	3.9278243220294	4.10228161718452	3.83964895886969	3.39568892145795
209776_s_at	6.07948851748659	6.08589661428266	6.40773021939647	6.44393090061013	5.23544960191818	5.30024119348361
209777_s_at	7.87737462654556	7.68525835002739	7.82957554819065	7.99441407669946	6.35113421661558	6.23151177382139
209778_at	7.07284071354704	7.4723181533225	7.09601759535991	6.78484464648242	7.61846463025843	7.37962006729341
209779_at	3.76839862227577	3.56608208683432	3.6433340704857	3.55963209561748	3.36010733832024	3.45404231768325
209780_at	9.68291878840509	9.81297165765607	9.68612168700214	9.3299598199396	9.6367529783436	9.37133440711462
209781_s_at	4.22201952516501	4.0887110617148	4.00754165420777	4.05707626288828	3.97163084955795	4.21489112308275
209782_s_at	5.12116814253276	5.87459394740329	5.24416976326478	5.13079204129458	5.44534151606201	5.45853468473335
209783_at	5.42163346799856	5.32825659781674	5.26317097687906	5.40445299732234	5.44821704378813	5.12864905124846
209784_s_at	5.17823569072773	6.0195456392765	5.06881734854971	5.49938719874028	5.09168348148792	4.91128605969923
209785_s_at	3.9907509801571	3.84251548576879	3.67411084395958	3.56410099155233	5.19161254364693	5.08571973967147
209786_at	9.31468622793709	9.48998615891865	9.36122478779162	9.61770250069253	9.59966419525816	9.74986078337795
209787_s_at	9.43184787405553	9.49240400260164	9.45066596759122	9.41965426547128	9.79102838194042	9.64309084862359
209788_s_at	7.48472485732148	7.56779359096866	7.51495449242788	7.75534747265405	8.05722157672425	8.0625114596034
209789_at	2.98420206564433	3.6886652036909	3.07731322979718	3.38533625577109	5.07602361485509	5.0168603377631
209790_s_at	8.99856106801645	9.13695300623507	8.95061028436839	8.72900505437578	9.83028259410794	9.5627316426612
209791_at	7.3102235743226	7.98413714184213	7.38402333699163	7.65697393836516	5.55661541219732	5.43878748367173
209792_s_at	3.15357914480496	3.12706658861313	2.94286244649769	3.18177551995472	3.37300278348924	3.07544951867485
209793_at	2.78668895826814	2.51910913304625	2.86402565477044	2.58406314603333	2.96819580019288	2.73320785022903
209794_at	5.12167123849531	5.00854133610311	4.79764879481065	5.04290542602019	5.18217193588641	5.2769868716358
209795_at	2.28632126152267	2.27440243623042	2.15881319312707	2.21832591738178	2.32685897122735	2.27495289993105
209796_s_at	10.2450217103534	10.240632826273	10.2010587211278	10.4349455859835	10.2429927238255	10.3161708767517
209797_at	8.90007365447754	8.93206937083611	8.86946535612548	9.28089794308614	8.82909936721236	8.73555269497367
209798_at	8.53828978098886	8.62098290272702	8.71147009056408	8.34399936300596	8.11758807224754	7.68445556689643
209799_at	7.91271053527577	7.91271053527577	7.94934968495796	7.88713252356769	7.81101419253882	7.85038209477565
209800_at	3.59497300754241	3.64300138429666	3.68674274582134	3.81153314517504	3.4910786432192	3.89187956208136
209802_at	3.92601124586472	3.93126185426966	3.93126185426966	4.08070903966271	3.76735570957601	3.68951347868877
209803_s_at	7.73405599276453	8.011659472764	7.75534747265405	7.61300583831215	7.44351447173106	7.55747557556946
209804_at	8.87451984105683	9.05025062538597	8.80418416016209	8.723681998614	6.22149347858445	6.18381565501298
209805_at	6.61104831761603	6.78258719504125	6.73822453241719	6.94555514955513	6.75387508204967	6.69356645508559
209806_at	9.84918075403534	10.2614904194065	9.97404102520096	10.5206362671115	11.0310609681906	10.7918255942186
209807_s_at	4.51181436881594	4.82632761889331	4.8140486537876	4.62444511399452	4.90468218884871	4.79916521218693
209808_x_at	6.20725893457083	6.04953372083914	6.12482626264928	6.22100647999466	6.269858151393	6.30530682167182
209810_at	5.10331328191031	4.93127666322328	5.02342197727122	5.02867682723244	5.01796644855555	4.94225615168594
209811_at	6.20840190013448	6.26377796192753	6.42621765111966	6.30764385974621	5.80105040691461	5.8795701096952
209812_x_at	6.24556486754777	6.28875920473989	6.28452985114912	6.50252749630178	5.96725503524604	6.18232011285798
209813_x_at	2.79707925571334	2.90742112385043	2.79753476374729	2.83732643610227	2.88120229452658	2.89124550546098
209814_at	9.33484897792161	9.19518544786041	9.30660932975339	9.35117198863987	9.06622243601804	9.11773973252897
209815_at	8.40464444988297	8.09874513925077	8.53365018370231	7.73263165301851	8.75845268715956	8.47404021002193
209816_at	4.89436786006492	4.72189720629494	5.09061639510333	4.60452637655424	5.07516590486408	4.66270130732184
209817_at	9.21551347773928	9.26258746032281	9.17057914879491	9.41565640281053	8.73506110796642	8.78975819125976
209818_s_at	5.66623782430188	5.33434793888281	5.62856994010554	5.69705689801812	6.0637992315774	5.91754673706189
209819_at	3.02710311772012	2.97703064539152	2.88510283694459	2.99857072831279	2.66642775485509	3.01848908275637
209820_s_at	7.86777430080837	7.70479565821301	7.88328733107765	7.87382943702944	6.880166838723	7.07877205169738
209821_at	2.98640203312953	3.1905215323659	2.85429042720498	3.16903954619254	6.76599574555677	6.77649369557422
209822_s_at	4.19511975923744	4.48630665662626	4.19511975923744	3.90476219580514	7.62890687646097	7.63763561323914
209823_x_at	4.59291361845393	4.33825607993841	4.35461955627456	4.53659636030459	4.62998751739237	4.40190805618911
209824_s_at	5.28192162211137	5.2398070425964	5.32086515609859	5.58889554306893	6.2269364003471	5.93139169229389
209825_s_at	9.53535380980655	9.44677586582383	9.58894231544903	9.69304934500454	8.04324339813432	8.01945419482247
209826_at	5.48779649053539	5.45622662983579	5.52508860937819	5.31531713420775	6.08320842498981	5.72625102569134
209827_s_at	5.00102653045	4.78683714046768	4.93756107861903	4.86226206253729	4.8287439318251	4.84420646001588
209828_s_at	3.14379060102864	3.22036826203829	3.17108750491159	3.19565504034513	3.0421944795629	2.92614693481089
209829_at	2.90251765156583	3.10509264015425	3.06023980737895	2.96747205791225	4.28683887920156	3.64209565150596
209830_s_at	3.20340791157137	3.31308665310029	3.16412449251497	3.21240303528011	3.30103070581494	3.34056400668699
209831_x_at	7.38608263298866	7.41642544224559	7.29826494862947	7.69670329486975	7.82051690353293	8.0532362173426
209832_s_at	7.80788861430802	7.76975073557399	7.82086185120242	7.99474306842011	5.48731077201588	6.0164861649648
209833_at	6.13573451803079	5.8850651894762	6.25084184372065	6.0958074391962	5.96900577282392	6.01078232814946
209834_at	7.45662741307395	7.12561331702335	7.33035643787936	7.38139452804406	7.81893693377025	7.66557492083665
209835_x_at	7.11065175949449	6.67551490368687	7.23758381002599	8.04258607169156	8.66947477682334	8.72346548085608
209836_x_at	9.97364280457481	9.82578423193849	10.0741600140672	10.0298728175954	8.46359040048472	8.49194522658051
209837_at	7.13185966369348	7.36365445615027	7.32707078913509	7.49692586088431	7.51677124987753	7.42151087951791
209838_at	7.18108224837951	7.05645274049506	7.29515571312952	7.26149339245659	6.45695683988118	6.15159081113276
209839_at	2.99376982115971	3.25486571254091	3.24237545704903	3.30009171068693	4.11406601133067	4.01897391120391
209840_s_at	3.25735258343919	3.15807284258853	3.17337512474742	3.4451039486821	3.81083384276685	3.83726170683107
209841_s_at	3.1620817279508	3.00255415685516	3.15265460067341	3.38290323391831	3.18442207065792	3.40869740398625
209842_at	4.02606626135324	4.0324283713556	3.90155633268385	4.0458445156742	3.88638307351909	3.9065353681052
209843_s_at	4.82915180493867	4.8680177503238	4.87111924736107	5.04383936996123	5.04507346963004	4.99082773797098
209844_at	5.72998388756297	5.96904959713358	5.92105751400062	5.82905904628125	6.06665415736077	6.27012976103297
209845_at	7.78071829956353	7.87801074467642	7.77683879353916	7.86053127810838	8.37895464206722	8.44472358786963
209846_s_at	7.17570981948965	7.65724247150223	7.22881582105654	7.29664996235333	8.39433213232434	8.50866717514063
209847_at	3.91857981867519	3.9249430766789	3.88735703293444	3.71267827620959	4.12252893012579	4.07751537604635
209848_s_at	4.26753258726064	4.43457823862784	4.04591708933183	4.44846786316991	4.33120951481984	4.49617029683947
209849_s_at	9.42719285084874	9.59314058667867	9.49027009872641	9.17991043253843	8.48375011110915	8.23860800195147
209850_s_at	6.55562176104653	6.67229478615624	6.57460907259061	6.53337417899168	7.11261031718815	6.81078980337677
209851_at	5.74935307415101	5.84583912375278	5.72050048765783	5.84303440630682	4.84452914928936	4.59584011299137
209852_x_at	9.14506173946861	9.00645357714869	9.16860440413749	9.47249226159734	8.16215871269785	8.21017905531662
209853_s_at	8.61109776354372	8.40276248127754	8.59376964858286	8.8460148867524	7.1443586758895	7.3714288091205
209854_s_at	3.41863557596644	3.14725775422057	3.06513629151345	3.4444437364462	2.94083778079585	2.84098060677859
209855_s_at	5.01648485369159	5.05811015650881	4.97360828491414	5.14371126616423	5.11345490077287	5.05510744263096
209856_x_at	8.10492143572757	8.40748115172112	8.24039040363291	8.33965863680409	8.47212829538128	8.57082957018707
209857_s_at	6.16160671301361	6.00492359252956	6.08089280991668	6.12345404581561	5.8967141632531	5.84662332960778
209858_x_at	6.40339107874089	6.40607809645738	6.42584446812938	6.18127905268436	7.25421609097611	6.71886942579782
209859_at	4.43556432392632	4.92200714695108	4.49362125846957	4.44805151998693	4.70877975848434	4.10115134584705
209860_s_at	10.1323813408281	10.3274562946575	10.1602456445023	10.1479913337858	9.51726133975259	9.78874453627666
209861_s_at	10.122015932828	10.1545483810112	10.141784323021	10.2097096522522	10.2004905302414	10.1598161873487
209862_s_at	7.9710986773283	8.20163695204225	8.20517135549042	8.09251363323378	8.445319803338	8.47105585076978
209863_s_at	6.8736598099472	7.13724807797195	6.65323564814909	6.81176800599123	6.62531704597823	6.61470669080711
209864_at	5.79740323251491	5.81607892933159	5.94795675139531	5.80887153649908	6.46527675073993	6.25991667221167
209865_at	7.1327004205477	7.395480664597	7.19050778353276	7.09753620675329	6.87940612518797	6.63339227452751
209866_s_at	2.82341769730391	2.80499662822793	2.63169219983087	2.80499662822793	2.82341769730391	2.76645160500795
209867_s_at	2.96029949327987	2.9083002902769	2.98496633071218	3.24106666225384	2.9339842416788	2.96910842706004
209868_s_at	9.98308097342603	9.90762585313154	10.1294862927262	10.2826390423118	11.0832337191483	11.1112817271052
209869_at	3.99257963212831	3.58056668749788	3.59647520256287	3.93260541252629	4.31779189241062	4.69953733077579
209870_s_at	7.79713970149314	7.71540181088189	7.87170853660417	7.73248156622606	7.77979848665135	7.77890458349925
209871_s_at	6.82105807032312	6.99024039567337	6.84906101628314	6.80646191682156	6.91524129604274	6.82223788143954
209872_s_at	3.62250809475574	3.54517921599578	3.72450955139988	3.33032013556342	3.37852705471716	3.44682739387407
209873_s_at	4.84231209037046	4.8347674333464	4.52616426666969	5.13593586081531	4.94262230181421	4.86528734344938
209874_x_at	5.44048585396287	5.42298758993762	5.23942008106993	5.23838075545117	5.95469652580139	5.69073010969596
209875_s_at	3.13014610378899	3.31656477585129	3.35242534517917	3.69052758771817	5.40925932805235	5.65870793022758
209876_at	6.68834623936587	6.65159174693745	6.57698947261509	6.73943960154442	6.55780496282856	6.64702095770548
209877_at	4.96843206804025	4.96585879257767	5.1633767215442	5.20841944452364	4.85576637809411	4.9578921601168
209878_s_at	7.01549447994005	7.00699934038062	7.06550969349664	7.52377493653173	6.80700377523569	7.28231906832425
209879_at	3.36009166692183	3.47308193119378	3.32097338860228	3.49914913699235	3.43890237171359	3.28247369189894
209880_s_at	4.60316118159151	4.60396401270024	4.65239493888178	4.74295147606718	4.66817196255739	4.6980422703089
209881_s_at	5.20891343057467	5.48871780900651	5.3853454898277	5.16611999971004	5.52349897005604	5.12292395797961
209882_at	8.22619715057042	8.19343246737198	8.22170105329223	8.40932700908672	8.58514737078997	8.58007480937642
209883_at	6.89139560408867	7.07738348994144	7.12059731150113	7.013001180637	7.56506931819874	7.53160186111963
209884_s_at	7.24244484459884	7.3799750572699	7.23906266521577	6.96221959829392	7.78714566915883	7.26653584538241
209885_at	4.16903515993351	4.30079960327505	4.380160149754	4.22244503331965	4.36023691424645	3.93837213637251
209886_s_at	5.00866701144243	4.90112858532835	4.95966027643536	5.20717379019774	4.76066442611592	5.15570774968277
209887_at	3.58689225358938	3.36697378091608	3.48398044621133	3.54260713551677	4.03691322809639	3.57730492536635
209888_s_at	2.61922039604945	2.59319804130379	2.56371104377987	2.73320785022903	2.74776435562941	2.59471734623513
209889_at	4.31477934479727	4.55745186257741	4.30040306876813	4.11907497659451	4.83523005529212	4.38458728917667
209890_at	8.254581215031	8.5432785632609	8.36491159285728	8.42205778308976	10.2034517807503	10.7630618860657
209891_at	9.15813887468693	9.12473017730784	9.20681278649838	8.74879060597567	6.24316515057125	6.08788918959725
209892_at	6.49325610618514	6.6576833380483	6.47424969244016	6.51539360533734	6.26903857315851	6.25393567199847
209893_s_at	6.08538664645468	6.18929637164248	6.46301541297083	6.01648616496479	5.81943549459131	5.73310154175161
209894_at	3.57714068746939	3.68681942899832	3.62254069291186	3.20633057477472	6.20967073719281	6.08184118385233
209895_at	7.81832435376988	7.75853156830993	7.65109251704756	8.18918178753705	6.95351455218114	7.59929620884038
209896_s_at	9.0410519946574	9.04502611231722	9.09524277571862	9.38642674157474	8.09923715070943	8.72472663119452
209897_s_at	9.77871420344901	9.90003387467465	9.85416836199011	10.0974030041821	10.1271454859756	10.2643749893691
209898_x_at	7.29218857964433	7.58636000639544	7.39063775880311	7.0955851876588	7.3140670547026	6.92353686123808
209899_s_at	10.5921455262268	10.504167057923	10.5899491272563	10.6722886623663	10.2923909634422	10.4544020667467
209900_s_at	8.41888639575449	8.43254409668601	8.42736021328692	8.25617988624806	8.46305795702088	8.20299321594231
209901_x_at	4.18566952577597	4.35168525581897	4.14117719726857	4.17082479285162	4.25168346102631	4.19874906933876
209902_at	7.26730199078423	7.44930556834986	7.32023493541376	7.15027572384485	6.64910428699069	6.33918760032774
209903_s_at	8.65220631283975	8.91823229423923	8.70349511621678	8.40077702127375	8.13595077148538	7.70374732819129
209904_at	3.04867748743734	2.95474250807433	3.15803422338624	3.21129040097761	3.25411906623595	3.0592671116793
209905_at	3.01310446093877	2.8581739941816	3.1337643841677	3.01979448940136	2.8581739941816	2.84167235320656
209906_at	5.13409802332963	5.54868193116887	5.40815283844274	5.43854759221263	5.236735271925	4.93565755503902
209907_s_at	5.97553921210764	6.22210151147618	6.16020121849258	5.66085079469276	6.74850722847506	6.47886773203439
209908_s_at	3.45727082513829	2.57039589696384	3.51339035875496	3.0273542676255	6.23184916982913	6.7607886166266
209909_s_at	5.83379425513369	2.9875276501034	6.07289037471792	4.74121332261836	9.11527067766817	9.08597288156136
209910_at	3.56201194157587	3.48662478020392	3.69889512993946	3.48662478020392	3.60756352883227	3.44107319294752
209911_x_at	7.78787550906361	8.45795700286059	7.88969472087671	8.71505438287219	9.9616967534007	9.90849601921818
209912_s_at	5.2401222189391	5.31481576277382	5.53093192613524	5.36560882102759	5.24295339370195	5.2695429652208
209913_x_at	5.71255840832608	6.15199919464413	6.0916310579155	5.82319337296588	6.61824829070934	6.31554985771617
209914_s_at	3.17933753921162	3.06789727302076	3.34413051876024	3.05302476410047	3.26640138990716	3.16940298738444
209915_s_at	2.65629300502545	2.65629300502545	2.4595997672215	2.67225539217688	2.65629300502545	2.60684875180126
209916_at	7.23268196538823	7.37842650243232	7.3301923868795	7.75607439272977	7.16718390522141	7.46058529167213
209917_s_at	4.33755860740787	4.44021207772779	4.35577058864474	4.45926279462009	5.03323737923061	4.80412430777797
209918_at	4.6101957212219	4.12965482417204	4.31612879980289	4.50539779632944	4.46706096100009	4.09409185099304
209919_x_at	5.2040442496786	5.15687849252458	5.12175687213923	5.47825669510819	5.34415877887104	5.47295011299183
209920_at	5.79096835543435	6.10126554493315	5.85773637793307	5.8065580010462	6.48760090959502	6.60204492327929
209921_at	8.51224746045547	8.82093057774212	8.44810002079273	8.1407558800561	9.47131763016779	8.97877612003392
209922_at	6.38740794283374	6.41842630686943	6.55663581244273	6.51491381611701	6.06499350772479	6.00031916186892
209923_s_at	7.4719651619852	7.54438438456729	7.62576056000006	7.50361139009341	7.32373869961943	7.13199625332064
209924_at	3.73203293603144	3.68915735450175	3.73861576275264	3.65113429221294	3.85597414861065	3.78389901828017
209925_at	4.3348663333945	3.78767485660476	4.28213963957509	3.94673608293468	4.65975112828941	5.29287150506206
209926_at	6.14937010677082	6.06646541420353	6.29137421739041	6.17535043329931	5.5359620871999	5.30930298253359
209927_s_at	7.77412109227236	7.39922669457015	7.71125952357033	7.15227613546365	6.5925655125172	6.89425017596053
209928_s_at	6.9677175332839	7.00197805121133	6.92758598884577	7.12549361530322	5.8187725430621	5.94682326276158
209929_s_at	7.6312587520474	7.60816262668684	7.74774189607439	7.73453057828194	7.42329487820441	7.26736496783458
209930_s_at	3.27151257601896	3.14016184119014	3.08039431494361	3.15046746157523	3.21635614640526	3.04181410087007
209931_s_at	3.50502881679505	3.55799271329573	3.1827865367447	3.50502881679505	3.40684341199187	3.62139468772399
209932_s_at	11.6955339429387	11.8739592967303	11.7771547048426	11.6991899123255	10.1950216668874	10.2776932935618
209933_s_at	4.0883816743531	3.80363216479482	3.76350819776665	3.7545087766883	3.8967528833795	3.72661887603126
209934_s_at	7.2140334858681	7.36315873528669	7.38141787757263	7.18490144811024	7.32006624815601	7.36918303224356
209935_at	7.728545959766	7.66333197480394	7.71417023805095	7.38670311696306	8.05120743207376	7.61241820629274
209936_at	3.96620415884219	4.27295778564583	3.81778577973041	3.89889845622518	4.42402335002021	5.12309602380083
209937_at	3.58919707803089	3.59022743124169	3.71582232216331	3.68068975283931	3.90586392244504	3.71582232216331
209938_at	5.50469291239497	5.45979290425502	5.78752505403724	5.46549061011291	5.07992184780225	5.11038023756345
209939_x_at	8.54024005241483	8.6216932850858	8.56150709878554	8.57262471025091	8.85250320558863	8.77834998310679
209940_at	5.11163065874812	4.83513185250341	4.95818654487837	5.16174565394913	5.27753964583246	5.33719756796022
209941_at	6.30301146090635	6.26908769340774	6.22585597007694	6.32217050445001	6.49289782440736	6.70817416124064
209942_x_at	3.67525170467799	3.65728269655332	3.41691698680659	3.59833685947441	3.58225658335844	3.52950053191807
209943_at	6.18422846995866	6.59397206213922	6.34960822518601	6.06808349525042	6.75498957826393	7.01013319955049
209944_at	10.1277025903674	9.98957120257987	10.1268217695677	10.0989102931121	9.91214022099992	9.73609107956376
209945_s_at	7.91728580959341	7.98725976292507	8.03774014236743	7.90568659011144	8.45985638978541	8.45176298494574
209946_at	3.33919508797548	3.25796613755847	3.38153100276469	3.35104253836699	3.71934278279759	3.80419714935998
209947_at	6.30199382290665	5.92935104841744	6.25554248380839	6.07828698670867	6.82679492009269	6.40512409614841
209948_at	4.22811824109739	4.37021093669946	4.2918483266276	4.50880903538493	4.21249810480161	4.24327135650831
209949_at	2.75100421026124	2.86988103919521	2.82881580779406	2.85937766881618	3.13468036546347	2.83431776224518
209950_s_at	4.33755860740787	4.25554331656479	4.56722291578439	4.34887138388864	4.92401275857744	4.48628380363117
209951_s_at	4.77251466185487	4.77251466185487	4.91150510439937	4.95091103816093	4.44350293781023	4.66987908868661
209952_s_at	4.0427803743429	4.17967864412498	4.11283285818697	4.2605544591704	3.72248484009969	3.94742254602057
209953_s_at	9.63113108522627	9.6503235118157	9.66599174749146	9.93933149018922	9.04301810091817	9.22510355430604
209954_x_at	6.74450685981184	6.80243880118713	6.80401427408435	6.77626934017371	7.03978998399236	7.27231971754166
209955_s_at	5.79564914326328	5.81116503678855	5.93530288626729	5.56519553914905	7.45410332102283	7.28424164673122
209956_s_at	2.62363772100564	2.85926569279415	2.66708605640626	2.6896667904254	2.6904759728769	2.65120936782361
209957_s_at	4.62048075899604	4.69317788628874	4.69427375134811	4.82143989449115	4.8924219991885	4.88617773494494
209958_s_at	6.14705777549838	6.3275974107267	6.31175898338152	5.59555725487188	7.74857897718006	7.87402469459184
209959_at	7.16370876048239	7.1690993093256	7.25377077307019	6.99181377624043	6.49070110535437	6.44246573475268
209960_at	2.3308640215318	2.00268187844053	2.19233707829244	2.39363379634109	2.9121377734358	3.3603292515841
209961_s_at	5.08277157246106	4.85113890212151	4.91830390423303	5.10018733274619	5.18139814787373	5.01736542224672
209962_at	4.40138747257166	4.51913382135884	4.5576749718245	4.56721318608717	4.62827565046405	4.24413463037357
209963_s_at	5.00236554727223	4.99534931822634	4.96562757817278	4.97918384154382	4.64717918210417	4.68133012618121
