	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679859_11B.CEL	GSM679860_12B.CEL
212227_x_at	11.5433105585712	11.4695647281871	11.55650659703	11.465909182311	11.6127081922853	11.496990389345
212228_s_at	9.27335302760726	9.49119037620361	9.35345650793674	9.33651298669365	8.7454830132039	8.64005656013733
212229_s_at	10.1149552544069	10.1431921620544	10.1116166185429	10.1023770133299	10.1891763507246	10.2300772490887
212230_at	3.17803192708727	3.0476836546421	3.06536774238336	3.16222582617629	5.03873624785408	5.34752801355171
212231_at	9.00096909956943	9.1063868346993	9.04896645216802	9.01427585215671	9.21229095712258	9.08571209559907
212232_at	9.4965396677749	9.76754369384482	9.54095106631081	9.38705019458275	9.76073554355632	9.73095111118101
212233_at	10.1020058417832	10.2942467509451	10.119921716955	9.74981221975716	10.5185533080249	10.5239167775138
212234_at	8.00748804580469	8.18581616508604	8.20320503450122	8.04897532451866	8.40061253714083	8.15111665179152
212235_at	6.05399601301616	6.19872272462617	6.28992360717028	6.07034974076753	7.12463027894163	6.9792935030884
212236_x_at	6.71391381900303	7.48466696198506	6.92496715107399	7.37900420908342	6.01408024895121	6.11260792130072
212237_at	8.19398217721722	8.15148701368749	8.27199235261134	7.95909032085422	8.14185397352206	8.19151385001277
212238_at	8.01979234978482	8.09945925827424	8.09973527779031	7.98851131666825	8.13238800324395	7.95015622122948
212239_at	7.08259922679492	7.26097565850148	7.22770746233136	7.10786641809658	7.29346566922068	7.02992668969599
212240_s_at	8.5941757691987	8.93848262201181	8.64745393333954	8.36991638886914	8.59792107137158	8.67473129044375
212241_at	7.1931770406856	7.07156295147968	7.19842483668243	7.20678694573539	7.18498702596658	7.10458256651116
212242_at	10.1006333648211	10.3448504828174	10.0095675868662	10.0380546774563	9.32271946119038	9.44671288336779
212243_at	8.47035808187478	8.3527517584337	8.45330923458355	8.40665273193784	8.66091265437107	8.68411052294706
212244_at	9.13243897589669	8.86441732873547	9.25211067726014	8.97991721952743	9.56405783669093	9.66237671158338
212245_at	9.68248768750899	9.61585766841942	9.57290472036077	9.59143689810323	9.59528311458304	9.63501396280656
212246_at	7.89023003487752	7.74145559616035	7.92189672849801	8.01949879192897	7.71417888408269	7.55562806393468
212247_at	9.54530800897363	9.65136755069834	9.55907031767107	9.40101174769641	7.89695117012054	8.03811284247848
212248_at	7.92636462809454	8.00733515295332	8.04721320753941	7.9443589523209	8.39534547997447	8.32358016806805
212249_at	6.77532500851961	6.95642849088808	7.11493808237506	6.64468995770058	6.98780168022106	6.80709728753368
212250_at	9.63445887559705	9.47327072312035	9.53372025051298	9.52574451855261	8.89361437269861	8.83780841660107
212251_at	9.72850641190312	9.70654461621435	9.71179413327414	9.90326836119194	9.4540408359206	9.44359340868494
212252_at	7.2348513504552	7.1697382605299	7.47053344076891	7.38230690798925	7.22153368313809	7.16780708089447
212253_x_at	6.60036916689115	6.47563540457488	6.74292710227491	6.21896418324493	7.98268657195236	7.70669855853534
212254_s_at	8.49244605335269	8.49322152850198	8.41891965423746	8.06181632214167	9.95400350755203	9.69685669191786
212255_s_at	8.25769586561363	8.35119158086431	8.25153598649741	7.89145587409495	8.17564767880588	7.991409892949
212256_at	7.49721711535659	7.05967787118488	7.66864735516753	6.86154629484729	8.42685253975548	8.4156669876355
212257_s_at	4.84205917548733	4.99978941912522	4.67970490446625	4.59378462633298	6.17344818009564	6.35717692980045
212258_s_at	4.20196504503355	4.292579280045	4.03555382848402	4.36435790434525	4.3039685224112	4.13123952385822
212259_s_at	5.37226425039055	5.90605018774675	5.48621734431861	5.7270928096408	7.93965450410582	8.09619001744736
212260_at	7.54802024901598	7.62705549999213	7.56735786603481	7.57749966232721	7.56482820280052	7.4216428793239
212261_at	7.71560874907178	7.78134861982282	7.70959539967949	7.58593610962464	7.44489771043666	7.41752244045279
212262_at	8.36507364115423	7.99498438128164	8.41055278561832	8.17565192839915	8.81196247148727	8.9894785612155
212263_at	10.0958488971998	9.9971901532243	10.1995649541892	9.98839677659358	10.547385604353	10.6139515350468
212264_s_at	9.34571301210929	9.39251883323652	9.27851803318996	9.19392501147132	8.3545932603211	8.47588594343994
212265_at	11.0469838554851	10.8694610519375	10.9469959487762	10.8833618899596	10.9079428475118	11.1449547329163
212266_s_at	10.362885969405	10.5921493829535	10.4203415194722	10.4400395223603	10.4531042863006	10.2877901201775
212267_at	8.17421189800782	8.34999810566067	8.34582967369077	8.20405135068085	8.45399507079804	8.21338332808338
212268_at	3.54070562407813	3.2904683187862	3.43559862848272	3.52358669927323	3.27710466980302	3.69874327831998
212269_s_at	8.84243652521053	9.02542464843644	8.99172300319731	8.74884486067025	8.76224618843761	8.64869625687715
212270_x_at	12.7619614574351	12.7166183419403	12.7502170762323	12.7731471014399	12.7896016974605	12.6537170408922
212271_at	9.56349025499092	9.52840841468656	9.57901016220894	9.69445004908495	9.42850948477742	9.53994958777265
212272_at	4.9093351684559	4.91124437022781	4.740339822655	5.3489978106471	5.3926045413592	5.08908259296861
212273_x_at	12.2417381416708	12.3308547468408	12.2988554981667	12.3507028938454	12.8690721672647	12.7308896417426
212274_at	7.99418808544938	7.63333312975897	7.90775265675808	7.72755989331291	8.24954010987016	8.28336932510174
212275_s_at	6.07863949189013	6.29249965735253	6.066720720275	6.05726191937193	6.13082496503038	6.10378251345818
212276_at	7.46331184577196	7.22267663011717	7.57637339068573	7.28474655373267	7.72388364196128	7.86918630863524
212277_at	9.61227147893159	9.58200995576333	9.59430675999906	9.62907007711573	8.89484618672923	8.95088920352663
212278_x_at	3.4189793335818	3.31195698336458	3.23960770606519	3.75349605154138	3.24888832659585	3.36843331728335
212279_at	10.9056512755603	10.8464118617642	11.0045477716319	10.9441675844762	9.01186448716297	8.98157651031473
212280_x_at	9.41223683773412	9.42507870306336	9.38305163616913	9.34663973406904	9.04720092303675	9.12942880218528
212281_s_at	10.870774932634	10.7629509452022	10.9413531268739	10.7000863383967	8.67786243553931	8.65429066873052
212282_at	11.0841928697618	10.996408200752	11.1376682983023	10.999801537401	8.89495827236317	8.97337304247511
212283_at	5.82551103924591	5.80550236047772	5.79645328204913	5.79898483961722	5.74957471278168	5.79766798499032
212284_x_at	13.2332465795252	13.3086235022639	13.2046761708027	13.3347665141874	13.5232428677255	13.4971536202446
212285_s_at	6.50011093128433	6.61513511838084	6.67267998934835	6.37627853649049	7.05908603192917	6.63392428319095
212286_at	7.06229720979487	7.14833798178791	7.00592879054458	6.74049463431188	7.85596506721189	7.64081429404879
212287_at	9.82914015336503	9.98525442520295	9.89054546154965	9.71092828443923	8.77834653333242	8.66428712637811
212288_at	10.9847467997755	11.1508010983245	10.993547038681	10.8707414615827	10.2481602949983	10.2252151475907
212289_at	5.84332285133394	6.00942096982055	5.80335377178501	5.46867158460481	7.06938084647255	6.91955269807687
212290_at	7.58455654930749	7.40804840578097	7.85894454801618	7.52922632451779	7.57796178458124	7.458668577512
212291_at	8.24908059644835	8.47826561430303	8.4221897347692	8.47842431496437	8.4404885821219	8.20514682619109
212292_at	6.02432951385472	6.0590890543294	6.15911385105262	6.14322388523863	6.02432834970782	6.00685758486713
212293_at	9.93782517363775	10.0592517353868	9.88835254727351	9.77533449935463	9.5675187601151	9.43715936745922
212294_at	10.5471946369246	10.1196849894206	10.5221214166875	10.5741339206326	11.0948598045821	11.2124082159536
212295_s_at	9.65599463298979	9.36853797057235	9.70458116234598	9.29310997882037	9.24536360049491	9.08570605082368
212296_at	11.9099802994778	12.008604407467	11.9081019951523	11.8754220918123	10.9184309295274	10.8692267760902
212297_at	8.9858060017806	8.98949503641811	9.02303650025537	8.96751253631199	9.20633800313988	8.80494839372513
212298_at	5.60384607132167	6.02078244351724	5.35651081439718	6.05640344178971	9.13632017186445	8.96002909984804
212299_at	8.17033434285043	8.40688410324791	8.14589185376283	7.79710566335001	8.5417981017858	8.71394658102165
212300_at	8.08141214737986	8.15123052617531	8.1137295220235	8.11882456682189	8.01348079416523	8.13826472165858
212301_at	9.18083756449855	9.23966188473798	9.16848671107577	9.19652806797317	9.13942106674694	9.0503103954476
212302_at	7.3456896905194	7.23273674451391	7.3146372480867	7.28954305041497	6.78937696575039	6.97488362329343
212303_x_at	7.39724260763121	7.19323033903518	7.39335469321334	7.29668890765948	7.08522197538133	6.85912046109211
212305_s_at	7.75612928510768	7.98497419742576	7.76382790530399	7.75283633053234	8.27898090822864	8.22960583375171
212306_at	8.62234084150972	8.61484252505486	8.5598623400667	8.57872939437741	7.65207209288026	7.6167143727103
212307_s_at	7.10212802174586	7.33716250484926	7.22890888555513	7.22254703449397	7.59592729562997	7.67566933273314
212308_at	6.35853713318509	6.47562285853284	6.40533183081968	6.01561147894661	4.80823013166236	4.84474767046313
212309_at	7.32381078552921	7.32629118617509	7.36964055724371	7.2871276109375	6.23759512573684	6.69116426158825
212310_at	5.39238302835576	5.60168642062677	5.79906318187727	5.60942554384758	6.28204349495611	5.98684129053869
212311_at	6.25260132498214	6.56661016164519	6.41873064978683	6.70346361271227	6.43299915846714	6.49612087299429
212312_at	8.36220298635721	8.11622857810448	8.3088123372729	8.6135170841861	8.54692620070455	8.69902753217407
212313_at	8.37814221465747	8.33412249157684	8.3567066618271	8.10545767089286	8.27787268910175	8.26722951423257
212314_at	6.8956666552103	7.10418302994593	7.03941791865319	7.11899605793505	7.64961796350245	7.63727328415743
212315_s_at	4.41712587608895	4.55474127459907	4.70349158061812	4.43275923248858	4.20691630890723	4.06993158178102
212316_at	5.06706661412202	5.51206220879131	4.94506621547142	5.07906624214457	4.64617113959741	5.24724824889311
212317_at	8.47374380729412	8.39807118116805	8.63121117807928	8.03364598682019	7.47715957334589	7.72202264513924
212318_at	9.47604811500963	9.56797172990166	9.54426078438841	9.55716251622422	9.10502130020745	8.98237434146975
212319_at	6.62706268124425	6.97862087512504	6.78647711676337	6.65300026560237	7.25507780552008	7.04170698270299
212320_at	11.7833847464373	11.9491668498658	11.7765739685562	11.7394007845527	11.6396196472399	11.4328780740037
212321_at	7.15307557017471	7.290800676922	7.28166693985429	6.9533259777111	7.67228974009993	7.60737804697576
212322_at	8.5298000003642	8.38788833317208	8.52310490837115	8.2832192321338	8.64940372991894	8.71800390422249
212323_s_at	6.65397145014288	6.78759110190705	6.72441678672251	6.52631995787007	6.73977939661451	6.82316618991142
212324_s_at	6.56820562955717	6.82233988951302	6.79663043178368	6.46950130481904	6.65446303613578	6.54707358698668
212325_at	7.61967743688011	5.71758686583011	7.50124840322966	6.88052174087583	8.79444633828463	8.75004818793202
212326_at	5.48757646064847	5.70503860414771	5.17401631422346	5.11527826556585	5.94684970717314	5.92280593122953
212327_at	7.34965081282751	5.89620131877213	7.50414886184575	6.66922642270841	9.08585161428806	9.04546460429055
212328_at	8.28890951774011	6.64854402082077	8.42137765499136	7.30265409720614	9.87509664134092	9.77345057477076
212329_at	7.81251754725409	7.85084819533403	7.89632936605012	7.87477934032433	7.51970998219522	7.54700114032165
212330_at	9.74682015238639	9.63768018781755	9.78258953969145	9.73986552632323	8.5930446929737	8.88306513480349
212331_at	8.69793168168555	8.80867965722664	8.65728348080251	8.37541601897914	8.98459635881324	8.75469108475411
212332_at	6.51767992909848	6.75677563933347	6.64212670255277	6.88259107452467	7.27294274721524	7.1916313987736
212333_at	9.49968359598541	9.39857531477223	9.58788667008203	9.34707756077018	10.0035310924496	9.80277001907723
212334_at	9.61316643943467	9.71313834480591	9.65900035178322	9.31796167274612	10.3903581977785	10.4567934138733
212335_at	8.99469211721745	8.78677822286027	9.0334260500002	8.90707014220797	9.84239144610571	9.74888859123601
212336_at	4.09516812773877	3.9602701196731	4.32124573496061	4.03134382494897	4.96811358127565	4.69824768337206
212337_at	8.04899199525643	8.48849708383576	8.22005567924598	8.31368140993816	9.00322098556786	8.78817519120487
212338_at	3.50754275560547	3.70150775701042	3.72145629911607	4.23084599358649	4.67809983802381	4.27873220317656
212339_at	3.98475334145657	3.80554173462843	4.04159800929239	3.98475334145657	4.16371650154433	4.38418834593519
212340_at	7.44635077462363	7.49927649054405	7.46022965198049	7.53060458243149	7.23239974713801	7.27859047464392
212341_at	9.72947157205634	9.91464829867509	9.68598629690763	9.76045876055838	9.96962165701568	9.7993697133274
212342_at	6.69846418258801	6.80055190081917	6.84226656314891	6.80025024122753	6.33164564176388	6.26351170069664
212343_at	6.50210688364831	6.79123494807854	6.66374967764314	6.74972053036681	7.04395826519267	6.97800476412157
212344_at	3.54954555764628	3.83085378671042	3.49395465241313	3.93771440900555	6.8702598107731	6.74610171801301
212345_s_at	8.61179097504603	8.6894277001147	8.57963779645432	8.41628890370994	10.2840355145556	10.0570736936593
212346_s_at	5.62227227767408	5.5538968865583	5.78226125092293	5.49748949806429	6.73257734582008	6.85291219653632
212347_x_at	6.13316151878828	6.20052598524642	6.31737810934171	6.3912330649449	8.48781465963929	8.46073298105945
212348_s_at	8.91381869488071	8.91012468713149	9.0013461711748	8.98060076291956	8.35382056827187	8.42764453689031
212349_at	7.2371453190163	7.24649449027333	7.28996374142232	7.3512981641986	7.15265649007239	7.34344736914848
212350_at	8.16183469111089	8.00618152082878	8.31924106965878	8.03586225021421	8.00682658304043	7.86442805962311
212351_at	8.59049534036033	8.4715373711156	8.63579273490993	8.45915796189541	7.83113772042427	7.70371315060391
212352_s_at	11.0247410565359	11.1809942408763	11.0975533986418	11.060871109929	11.3072154754972	11.4626069108073
212353_at	3.65091910610932	4.1792971206897	3.80897420361546	3.87921731593721	8.01924718718932	7.81024268013313
212354_at	5.25677702628075	5.55487873481234	5.03228074650381	5.43640581575353	9.17453873499464	9.06207145028011
212355_at	7.68313387157874	7.79066026900419	7.73138269871105	7.70953557597973	8.36125388391184	8.32642626978649
212356_at	7.65677943710051	7.82469393373208	7.67744389540982	7.62866252506702	8.75643024710214	8.81527191158696
212357_at	7.24063605558847	7.5435811834052	7.37211458303832	7.36805459854542	8.18737340738934	8.01338890632204
212358_at	6.72157630409943	6.91300161137814	6.7242573163486	6.8388536119983	10.1973306189938	10.0768281244796
212359_s_at	7.27815549376537	7.66650955642539	7.41474894100934	7.3666215906374	8.95965815134173	8.76190681447705
212360_at	8.18904722795601	7.97854242319126	8.22731291417663	8.23637968631414	8.11898973982282	8.32323894613917
212361_s_at	9.55710884244551	9.75017623369256	9.65929036851028	9.68195142466689	10.4307272564312	10.2483822724635
212362_at	6.18005137524718	6.33406845013291	6.14390030632219	6.36317169479398	6.6665340619804	6.66559996518725
212363_x_at	13.2780263428343	13.0160702491178	13.2968753862003	13.4321595914526	13.2387351972214	13.2632213843862
212364_at	8.29375713209203	8.00424084482458	8.31387184291347	7.61752277488018	9.59222016540662	9.20395221037151
212365_at	8.9037392861805	8.91192427791665	8.92450854110707	8.64459793201885	10.2853683342309	10.1294293285014
212366_at	7.09214203868351	7.27303929163904	7.14834755611924	6.75763507946903	7.32154046840287	7.03167474610633
212367_at	7.99251196313173	8.15539881939191	8.00791060719772	7.94186185870266	8.19767691344366	8.29035158583311
212368_at	9.44736667337172	9.80913475710602	9.61674117035429	9.24727956044661	9.87403140542008	9.61562997606909
212369_at	7.98494372328104	8.10158728417143	8.12551880419925	8.23605906576873	8.21098414821095	8.14268156351278
212370_x_at	9.40110133372938	9.40979513172844	9.41102128957612	9.4992002057864	9.84416094260255	9.89944731067721
212371_at	9.55462631759763	9.69636621598778	9.59153988331679	9.34265766558709	9.76903188904821	9.78073731530975
212372_at	11.5413569839891	11.4897144707285	11.6543064639104	11.239925783837	12.2282703756398	12.1876727625077
212373_at	6.23220110707364	6.19662328714242	6.28637755361774	6.39460075240229	6.36964627006414	6.24365779622082
212374_at	6.44033286521864	6.62352930035063	6.54088807686271	6.43205676906227	7.21602840315718	6.95469940214227
212375_at	7.90832434331346	8.27451572584432	8.00594060260122	7.72582666283124	7.8797224533364	7.7395251368652
212376_s_at	7.68940617764691	7.63460600725259	7.64206937380956	7.46869853576204	7.19674636912007	6.93085357301561
212377_s_at	9.07309990515475	9.06519712626897	9.04669335822835	8.75914806723102	9.73277997583667	9.58423755526261
212378_at	9.54626958714314	9.52129904966122	9.56833466074907	9.44912358395113	8.72110880792939	8.59694117843373
212379_at	9.09601101267589	9.12747538073569	8.99550419723581	9.25297142908151	8.49885444415162	8.54589883996783
212380_at	7.38820699281499	7.45685052830349	7.49326340042532	7.37857579593326	7.12378305859764	7.17223123966124
212381_at	7.95177863119687	7.86381834732756	7.94068584069792	7.74897174186856	7.05713412367323	6.89034973477515
212382_at	8.81596180625063	8.99330890025513	8.98634279454018	8.65436212019761	10.2522822925093	9.74446489495814
212383_at	8.05712182315353	8.3220448759914	7.96851668124351	8.47584278220555	8.13270137313402	8.38135337417428
212384_at	4.25301499361864	4.58843686939878	4.53745097733386	4.26048926605095	4.49575353817299	4.20653900443484
212385_at	8.00580277436739	8.15055715737388	8.19705007412745	8.01887637465565	9.09759365376386	9.00212040336768
212386_at	10.4541375457849	10.5891288997561	10.5484671749067	10.3766782383406	11.5600984384045	11.5006142269605
212387_at	8.75491391111805	9.06090401313868	8.91212187017634	8.661941575926	9.99839286451978	9.97991488737902
212388_at	8.13774715280172	8.25486689431909	8.2162216153594	7.78092422822434	7.5870912920176	7.36302572449954
212389_at	5.02339623236018	5.30954544653731	5.29195218559048	5.3286367520938	5.10832139763922	5.14033096219293
212390_at	5.77965613890766	6.35184109834312	5.8277870259943	6.41519604152588	7.42561087968501	7.53529320834741
212391_x_at	13.588596074313	13.6105418556297	13.5777759662956	13.5906163252985	13.5915892833266	13.6299735449877
212392_s_at	4.91001901324984	5.10760801512511	5.10421073337308	5.31736801632672	5.6847528744915	5.63627541749284
212393_at	7.58503296609302	7.4969697108755	7.62699423915809	7.55777326233636	7.17507360626948	7.20466286798967
212394_at	6.38366140653886	6.43192374251133	6.45136572848171	6.16700343544206	6.26967222207943	6.05909662003226
212395_s_at	7.42799949050358	7.42799949050358	7.5015799448748	7.47112413941618	7.24533293790065	7.08135746678223
212396_s_at	8.98073219707173	9.05829421871856	9.05194805346927	9.12393970452237	8.87120815301545	8.89404468138562
212397_at	11.2422943209094	11.2817821572535	11.2744720672242	11.4694048758462	11.0277970850251	11.0028277676764
212398_at	8.84459982234202	9.02285615124583	8.96208473683624	9.47396734150427	9.10631983257077	8.8255186734323
212399_s_at	8.51682870839612	8.90931264058631	8.69561543957655	8.55848019920144	9.65457780277156	9.7200995405033
212400_at	7.08777787048296	7.30538731442886	6.99308866923325	6.99905339074705	7.90820608889195	7.92405494096472
212401_s_at	8.15233051408768	8.22015941343316	8.29088993387326	8.03461114863692	7.67052262509904	7.80406875302201
212402_at	10.9296767484774	11.112881193542	11.0023848546686	10.8928734400357	9.14680465867806	9.015514946592
212403_at	7.20654727154733	7.20184650199701	7.12611597502046	7.07691581343526	7.18113189407748	7.30904538932327
212404_s_at	4.98609310413015	5.27219092065334	4.81044259742978	5.33427173220139	4.57119087783634	5.01065550144814
212405_s_at	8.66359146926132	8.5493124259249	8.72401631345542	8.50200637259118	7.84348471512471	7.63910704653825
212406_s_at	8.94698296122611	9.3191929241254	8.91054672254123	8.9330478889937	10.4349854290983	10.5212379027372
212407_at	8.04074786258654	7.8276669032486	8.03956227528303	8.01672324039502	7.02931252772136	6.69220348167793
212408_at	9.71416764303976	9.76213515137635	9.83214268515128	9.78756832026807	9.90916801744125	9.87156577389084
212409_s_at	6.87690302945764	7.01248660302073	7.04998353232627	7.21888673664707	7.17880741405244	7.01050352553859
212410_at	9.38828073559683	9.49344613306029	9.3788216858219	9.28328226799022	8.59317367988642	8.44377469761155
212411_at	9.91445671407897	9.62699745479328	9.9007663452329	10.090345408974	8.81310454818678	8.81540356119927
212412_at	10.967565668731	10.9273407789647	10.9007595670482	11.014736974924	11.0066379328761	10.8426227336219
212413_at	6.90370416831271	7.18180236818468	7.02134050439349	6.85459787503489	8.09893878438056	8.01037276083748
212414_s_at	9.26758896040648	9.41351399205927	9.38681178956154	8.97304576812719	10.4269333986596	10.3808319311666
212415_at	7.36931564009782	7.36585397806685	7.53664388559623	7.17962204927521	7.47277847780407	7.41575240890429
212416_at	9.18225664118719	9.1748533069105	9.10697673078369	8.98006988666865	9.45595874573607	9.43284414217529
212417_at	6.57639512778524	6.6211007791693	6.54103806158578	6.62229047888795	7.24939437388711	6.78498578316159
212418_at	6.07602156257217	6.12947628517135	5.93136416430029	5.74284513529489	7.45578510584784	7.23026321869735
212419_at	8.19552640766313	8.48009758623834	8.34910846970623	7.85034531036716	9.99120033456859	9.98722087162475
212420_at	5.9714281218034	6.23796808808773	6.00496887338332	6.23539510312191	7.37822427629407	7.43357530481919
212421_at	6.44934418124446	6.7380140032529	6.61937327570791	6.52044854110856	6.66338887231733	6.57601365793766
212422_at	8.5211364864983	8.61009257011957	8.5491044348395	8.49352032842898	7.75964341365767	7.27380651317991
212423_at	8.46216337257913	8.82651650853316	8.50752354669987	8.27908285326623	10.4475507476553	10.4174600563554
212424_at	8.30987310826239	8.24343956792523	8.42501368642169	8.09857370370175	7.32161376160861	7.434066446032
212425_at	5.10831008630233	5.07727021926757	5.36480365465895	4.94938788943517	5.14940869562879	5.08545098070828
212426_s_at	12.5588188812864	12.3229396449363	12.4977140771181	12.3507576488755	11.758540875636	11.8188521761279
212427_at	4.7514815968849	5.68055865420277	5.15546461800131	5.12381343739376	5.54975487005013	5.21558579413647
212428_at	10.0404957457973	10.1372788492139	10.0616204948849	10.0471914454487	10.1390376860003	10.0642623787306
212429_s_at	9.64297114606002	9.63606954767788	9.70194608030006	9.48538864247158	9.28421420405693	9.26486267701614
212430_at	7.25544224620986	7.19227004206427	7.33806424191423	7.08825882351891	6.2264464228574	5.85356901017898
212431_at	7.76227735920355	7.8234489621626	7.6888531990982	7.8276669032486	7.62222698901145	7.73366795918004
212432_at	10.0406415726101	9.85245737359729	10.0457358753689	10.0856554858794	8.76545838689712	8.5925350052969
212433_x_at	13.4009029178639	13.2991114043248	13.3261498786034	13.2879541614298	13.1179340072658	13.3247855723109
212434_at	9.24478803534388	9.06880347270361	9.22010522061308	9.26217252419349	7.76632543676033	7.75136275895584
212435_at	8.44220860792089	8.7826079202004	8.42414020871595	8.40511135220074	8.5909100911384	8.27926719375374
212436_at	7.484615157042	7.67013249808444	7.58327801408938	7.27776204871498	7.06108284036319	7.01137221262397
212437_at	7.28334049728526	7.30500887775127	7.34029809665195	7.34488934222811	6.62628133577982	6.58082695597891
212438_at	9.50700905022316	9.45659421211057	9.44629941334099	9.50367822447036	8.68161371675292	8.48818320059219
212439_at	7.38622308295745	7.38356401230722	7.34537424434765	7.57891785587079	7.78687540879958	8.04870392520497
212440_at	9.69334052152812	9.65225296451051	9.6996665247787	9.7276152897506	9.4154800746563	9.31138809749811
212441_at	8.92166877108498	9.11371217149541	8.90437836220983	8.66776167666725	8.66498447816571	8.61105677882276
212442_s_at	9.2360620301831	9.32315753368238	9.35123572197521	9.36452715306912	10.1414105667489	10.0886460202088
212443_at	4.99698621993222	5.18341692269764	5.15816984292272	5.19979656926774	4.33996324732838	4.59616553170457
212444_at	4.80608557416307	4.18447682519808	4.76969540808399	5.20416240862978	7.87049836189316	7.92982243834504
212445_s_at	5.92956698211635	5.807315555902	5.81723974535055	5.6140435365097	5.73174701045042	5.66291539459493
212446_s_at	7.82729320119006	7.77766578373098	7.86001901152195	7.61471898133977	8.56854207212862	8.29797604920207
212447_at	8.92739939787242	9.03699016629967	8.81509122593592	8.62489733807861	8.85640071304894	9.10351667609486
212448_at	4.10405568589064	4.18907406858685	4.25227770541444	4.23425731893558	4.09209527329298	4.50878883370491
212449_s_at	10.4861740569282	10.2996003682289	10.4112886745805	10.3592924394504	10.1210921466561	9.83462699254022
212450_at	7.45260067359334	7.66904508614792	7.47896236558896	7.14475385578936	8.21679133540057	7.94388009380254
212451_at	6.24921782679391	6.41873665693233	6.53258536607073	6.64896894341363	7.32815761250432	6.99899844597951
212452_x_at	6.77363819437974	7.12708886358681	6.92399918921599	6.86950000383412	7.48678196700708	7.47639431706295
212453_at	9.25657672813283	9.31092219150714	9.38731955147716	9.32500053515475	9.16444121420619	9.01984842069584
212454_x_at	8.86707385328828	9.01744583291498	8.93175015415548	8.30977990171074	9.02423189205712	9.14127961888754
212455_at	9.52992953457412	9.52981154716688	9.57492657591557	9.4523762177516	9.72974628808655	9.66218742987477
212456_at	9.30025828086473	9.1523086201103	9.31628222022495	9.14275308581671	8.20243365908907	8.12128332242792
212457_at	9.06892427416156	8.88267171365719	9.07547478818507	9.11103475816022	9.40226144582007	9.56367350581248
212458_at	9.40107071392383	9.49772440535483	9.44337309293015	9.10967197494918	9.90274061729509	9.75933504204912
212459_x_at	6.84062461172594	7.20774091042307	7.10373384548091	6.62517073311362	7.29791615975807	7.15607966451218
212460_at	7.87828696432287	7.84345658086087	7.96663151895462	7.920817119161	8.00134839115092	7.78892212172156
212461_at	9.40770265513496	9.29488640163352	9.46775153031669	9.63362589124343	9.2116288981608	9.20894146189219
212462_at	8.85322422578933	9.15904577454041	8.94819250217818	8.71542224723009	9.21515125119167	9.29978640262905
212463_at	7.49455495941425	7.60381397194443	7.78241646623208	7.51727362621883	10.0518857950118	9.85880868127248
212464_s_at	12.7760626155166	13.1029067834477	12.7575468524671	12.9201589216689	13.5391585454226	13.481610297007
212465_at	9.07528171293821	8.96899043739721	9.12143301737388	9.08198666198396	8.83252079473766	9.00188759533515
212466_at	4.61929587611483	4.71535585765067	4.88385693145515	4.98972819047693	5.16978227239917	5.31890595872082
212467_at	8.32803921366063	8.63878231194292	8.38014086480205	8.04490168852239	8.43870839916053	8.21598511888276
212468_at	7.23297469148154	7.155789326127	7.23955240580084	7.34042908452048	8.03524998642697	7.92089842636358
212469_at	8.29195397863216	8.46579221992054	8.2676109117959	8.06621574161061	8.61494539592878	8.71594948418289
212470_at	9.0377566947959	9.13054204133946	9.08081129380142	9.08098439061727	9.02608781660713	9.0053540997117
212471_at	6.25076071328293	6.14930687132725	6.30660815404562	6.29424491634151	5.70384066381904	5.83921772567544
212472_at	3.48329072726752	3.41296641610401	3.53363980026063	3.76192015689039	5.1422454359864	4.81532383564061
212473_s_at	4.96420107129415	3.73242575668705	4.92252390279109	4.87375259288939	7.28948181303011	7.29326011055709
212474_at	7.9317009952622	8.10700641964805	8.05900003961118	7.81024571617658	8.09848478232023	7.98450890990388
212475_at	5.79500452599549	5.93882003190552	6.0001956647133	5.93420677657652	5.55028832441382	5.33948131471045
212476_at	8.14698331375443	8.35765626685191	8.15364015650556	8.01566603562813	8.42417387520652	8.31162034957712
212477_at	2.72906861202498	2.53973673917483	2.71891225920054	2.56051729789586	2.78591447858336	2.77960557140554
212478_at	5.1432459837077	5.07585800298941	5.21281472605109	5.23330931251732	4.75484709136127	4.82516452053498
212479_s_at	7.6764696232452	7.60392608822418	7.81454626372578	7.49337513172177	6.85834778499757	6.825019808943
212480_at	7.50074776438362	7.51573791191452	7.60960414059554	7.31678468112783	7.42601576893265	7.28217349506817
212481_s_at	9.01508943839323	8.77109496640814	9.0993724768866	9.3323045475181	8.70683284993025	8.65884000635371
212482_at	7.98399709458893	7.93372192359932	8.12166169520383	8.06128400215955	7.85596506721189	8.08211887611476
212483_at	7.59512295338948	7.82857154371715	7.71345507306763	7.19985801705016	8.01887152817307	7.68942967041439
212484_at	8.3808623724154	8.05481434001225	8.28697436873959	8.51061648131222	8.98066713542772	8.98650881366272
212485_at	7.94280467029677	8.07662703674476	7.9717442350322	7.90794845290673	7.85321265709434	7.9220344919872
212486_s_at	6.31304274792297	6.21730772176956	6.57252659592248	6.32659673409987	7.52823137231519	7.13051247454868
212487_at	7.49802566573721	7.52624359821331	7.54644000980402	7.53409415202985	7.58418994674942	7.4776544791953
