	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679856_19A.CEL	GSM679855_15A.CEL	GSM679854_11A.CEL
214905_at	3.26559717928405	3.20318219788851	3.24487263962557	3.26559717928405	3.15230875044545	3.03647103285323	3.20318219788851
214906_x_at	4.11409925013588	4.28877797610283	4.03097277226045	4.28877797610283	4.3593264763008	4.38055266876787	4.28877797610283
214907_at	3.32753038117213	3.17091024595063	3.17091024595063	3.22995100153054	3.07378460996112	3.17091024595063	3.13846559578538
214908_s_at	7.19315537918031	7.53268888074608	7.19549823768063	7.3645095115303	7.28397679232116	7.31872776372278	7.31872776372278
214909_s_at	8.6217086704457	8.41263774883773	8.73499634473658	8.67398388879473	9.08466840244049	9.03664351316881	8.98919951287395
214910_s_at	5.7699247594817	5.75834810711582	5.58652055352066	5.84357251518369	5.89139079886549	5.80115566355001	5.82756799523184
214911_s_at	9.57238685999332	9.54740736513562	9.60160530205294	9.49673350051094	9.79519601670384	9.71510030174464	9.50531424082789
214912_at	4.34003852536241	5.46826243371549	4.06272711724067	4.2324672674031	3.78702655067979	4.12289238674613	4.6816345778923
214913_at	2.53564158623154	2.48438155567499	2.68624494352963	2.41060171976551	3.60773828791201	3.15691217073307	3.87024635923218
214914_at	2.5701541082915	2.52683243272146	2.52683243272146	2.76135227933659	2.52683243272146	2.330131607925	2.46871893944947
214915_at	4.87529770091166	5.33610695800923	4.90471804686382	5.34516583430191	4.99495318217931	4.86069683753553	4.91601573972527
214916_x_at	3.96862570717062	4.07459592737913	3.97683006654492	3.97683006654492	3.98064285889518	3.97683006654492	3.97683006654492
214917_at	6.51951444528633	7.15485154277197	6.56389504416178	6.37593870505285	6.41324915943505	6.32739333715542	6.87650717262189
214918_at	6.05485550570766	6.42614335742614	6.00024180337062	5.94081949163453	5.36026904584818	5.43485777699716	5.90600873019749
214919_s_at	7.02558240428492	7.04836338009935	7.14154120132935	6.9824954521768	7.14154120132935	7.26621839389801	7.30488132857725
214920_at	2.60528917009038	2.82524967540906	2.33017048746112	2.62521165761862	6.42987548854341	6.4934231401488	8.27553992862445
214921_at	2.74680861641026	2.43713879522399	2.62568127064899	2.68624494352963	2.68624494352963	2.68624494352963	2.73400128525541
214922_at	3.50987659756691	3.58498393337387	3.58498393337387	3.58498393337387	3.66146397253702	3.58498393337387	3.57465032444932
214923_at	4.67482094175689	4.63282722545142	4.63282722545142	4.68515455068144	4.37419351227334	4.58321986292503	4.52045152078899
214924_s_at	7.26860852138581	7.05799156454039	7.15090995598477	6.99115465340688	7.42804163173981	7.35139397941184	7.59358403747558
214925_s_at	5.93944292392973	6.10443492860226	6.04704873564404	6.00017417886773	6.08544209578633	6.05357743023754	6.11853257380473
214926_at	3.82800567784263	3.89607581940821	3.76715100121625	3.88212974763928	3.82800567784263	3.64842424487156	3.82800567784263
214927_at	3.95890196879201	3.82342111411911	3.73428672426112	3.76715100121625	4.0983858151065	4.22157363198536	5.75035053855293
214928_at	3.98464936571017	3.90968423902581	3.9165792241446	3.9031698066036	3.74894604405595	3.9165792241446	4.11729853299997
214929_s_at	4.58813066559235	4.57401845647297	4.39084960698262	4.79448797393693	4.72501732922245	4.84718322263948	5.25544524309385
214930_at	7.2475918065756	7.23343104874258	7.31277219365324	7.07285145265844	6.67461900401758	6.82952882988193	6.6646632436617
214931_s_at	7.03084409030513	7.13037298473704	7.03262549843201	7.01087090785501	7.03547566315201	7.09167797496585	7.09132932526816
214932_at	3.29148977597033	3.20945757961241	3.17818399764628	3.52709520846641	3.09744416102828	3.27074924462434	3.27074924462434
214933_at	5.43176674426137	5.99794484609691	5.37062114214652	5.78729479164472	6.40347472019555	6.38209727635268	6.77452779739554
214934_at	5.49306163571269	5.3550151688267	5.52519221742718	4.95905527607956	5.64040863472107	5.60412131713234	5.98056120593612
214935_at	3.25946023960656	3.27978993428612	3.17818399764628	3.36486088934416	3.27978993428612	3.27978993428612	3.33597691112179
214936_at	3.34032771609423	3.50390264083223	3.50390264083223	3.37590347300303	3.3089205522669	3.53792584277785	3.86067830398039
214937_x_at	10.0879751302486	10.3095262912461	10.1331533332553	9.84373048857193	10.1561222044731	10.234537291391	10.3193785413312
214938_x_at	13.2700567325124	13.3671344959729	13.3291978824628	13.3172180150289	12.6519285322032	12.601123650021	12.6874494931879
214939_x_at	5.07207282736083	5.04746759588922	5.07207282736083	5.47110914573825	4.92710584552498	5.20623270191164	5.06297860493754
214940_s_at	6.05485550570766	6.17012159732518	6.07931117506287	6.26725802214629	6.22706514115115	6.41338671241831	6.28983683045892
214941_s_at	9.49150714655681	9.47988483024651	9.37090447650541	9.86684329877206	9.24250639476297	9.23923205059441	9.23879222010384
214942_at	3.78026133817365	3.41284620872818	3.49505770173282	3.83736436966284	2.94857050796802	3.15127859281679	3.25981958692887
214943_s_at	6.32040086964451	6.28899725229645	6.4016674798812	6.48674275592017	5.95540005444323	5.88640711245691	5.92593024987176
214944_at	5.0536860524346	5.04912683745122	5.2547823402864	5.00344638656093	4.54990869224739	4.82201367306055	4.74532278775163
214945_at	2.74610807003731	2.751134177531	2.61753109117707	2.70278639446726	2.61255694024657	2.55076240451	2.4705431927215
214946_x_at	8.89439864575436	8.90504853465391	8.90248381974765	8.85902988436664	9.51777124399925	9.58632647054553	9.64112940601118
214947_at	2.5730261672974	2.64745862471602	2.66954721594553	2.68624494352963	2.90754121655671	2.66954721594553	2.6654381265653
214948_s_at	9.76928109955312	9.86456506621612	9.89598338650376	9.47078757381696	9.20092025456409	9.33550592744072	9.63252353775012
214949_at	9.49367314048722	9.65975337757455	9.55014341173151	9.44732630200098	8.90575757813168	9.10031926089139	9.35332571789757
214950_at	4.82809348003731	4.83721871259305	4.68123266193494	4.76837426100213	4.73464783134935	4.5735186688416	4.55783979158055
214951_at	3.99461918339971	4.54911997130764	4.70516257209835	4.68922238586938	4.75238734147869	5.03828802049541	4.87002645746262
214952_at	3.04177022538883	3.04177022538883	2.94137976699057	2.84324985744848	3.36367899178963	3.28360628767469	3.04177022538883
214953_s_at	10.7415105972986	10.539736639665	10.2976876540003	10.2277974650664	10.5581968659313	10.5352302697907	10.7374045965252
214954_at	4.31824130056639	3.72751969820574	4.53996589876705	4.41747845979915	4.05407952014761	4.08942783681512	3.92816663552072
214955_at	5.27940261556125	5.17800217026132	5.04770503914726	5.29034874849747	5.18364758989963	5.14780638872313	5.2801556420697
214956_at	2.8924600477985	3.06093987166622	2.92788312370146	2.8924600477985	2.8924600477985	2.78081687879759	2.8924600477985
214957_at	5.15751781266353	5.00344638656093	5.08383912214749	5.18928301608113	4.76414157606438	5.00344638656093	4.53890644539229
214958_s_at	5.16758421466035	5.29268626073259	5.24187203056824	5.29268626073259	5.29484966895418	5.56243025206308	5.63623720043425
214959_s_at	8.33722219997791	8.33722219997791	8.29084843091739	8.67210315818876	7.19646585933613	7.09638539561008	7.35287541041678
214960_at	9.79003338041495	9.55198198825601	9.66129050127402	9.30867954124268	7.96669852182153	7.9210459328089	8.2481730944648
214961_at	2.55852469503737	2.98131278465527	2.58030499611348	2.98131278465527	3.23831118964342	3.10421394864984	4.20150546440702
214962_s_at	7.37920786654135	7.49894049535671	7.47615282497298	7.77794779954366	6.28247018319618	6.47406646926642	7.15974332105621
214963_at	7.77741119225196	7.57637022049759	7.95293197984286	8.02626375099262	5.90813445642066	5.99138463057998	6.67944135576544
214964_at	5.70938263503359	6.34837980959336	5.76084185353025	5.50221632740113	6.22957516331523	6.29546434756107	6.11101080634546
214965_at	7.49226783107259	7.54856794055335	7.49683924859872	7.65640150881564	7.40357649900906	7.49683924859872	7.75411491796204
214966_at	4.43730944521331	4.17855463348473	4.28799926762298	4.28799926762298	4.44598248710152	4.28067363262437	4.20907016791783
214967_at	4.60738458029536	4.20725509174599	3.98213957713942	3.91828874994285	3.68478254889681	3.84319787670997	4.05073915820297
214968_at	5.74093661564065	5.70977270957739	5.99048884326958	6.0184024182706	5.43993373673532	5.43942066642708	5.59535903493249
214969_at	4.54911997130764	4.54911997130764	4.64089318486477	4.89585719463209	4.50913863246084	4.61586859433674	4.54911997130764
214970_s_at	3.12214014515894	3.00161097571355	3.12214014515894	3.14140861755983	3.45705045017233	2.69889061807028	3.12214014515894
214971_s_at	3.77125948233259	4.12916274721248	3.80944696205627	4.43730944521331	4.23076868385232	4.15646775882422	4.26686890630972
214972_at	5.02872063918422	5.31576584885957	4.97703658573105	4.84554773085654	5.60161969923864	5.32388482811199	5.86843714279003
214973_x_at	4.38863739732796	4.13113189378954	4.35718883004644	4.32807372444732	4.24854342793508	4.32807372444732	4.32807372444732
214974_x_at	2.47991161737648	2.29988940845139	2.43791790107101	2.52257264515735	2.45172509691449	2.47991161737648	2.54047529025712
214975_s_at	5.66398153858139	6.15120882120381	5.80732580362326	6.41663307509328	5.1924753735888	5.39413705850921	5.25976652203254
214976_at	5.8727916517898	6.08134072549919	6.20208817994072	5.78432435261215	5.45341766840539	5.00592381723487	5.3290010430108
214977_at	3.33827556178046	3.30150018169401	3.46237227260715	3.38657113675205	3.04597421483518	3.30150018169401	3.17480852255881
214978_s_at	3.43783046637595	3.53906503212931	3.53906503212931	3.53906503212931	3.74487132728338	3.65727090454052	3.53906503212931
214979_at	3.2629819629497	3.27780674924643	3.50390264083223	3.38951330410877	3.33529844827567	3.34425820490998	3.52062107257068
214980_at	4.96949299789367	5.19302089503077	5.01289304582542	4.96949299789367	4.65218718431628	4.83261116961854	5.09628229833567
214981_at	2.72301888723529	2.5434725818253	2.60710900003114	2.79882691964852	2.73017015538667	2.87164974487477	2.81471002283778
214982_at	3.76271674668238	3.74494758524836	3.65459653743401	3.70860485211681	3.26308981643099	3.45828692138759	3.4230819534333
214983_at	2.35071786798906	2.35071786798906	2.45159975831176	2.51310875668092	2.34175811135475	2.35071786798906	2.14960858249845
214984_at	2.61259718782764	2.59084235633196	2.80563090346969	2.76312695730542	2.59084235633196	2.40098251767132	2.42446579971676
214985_at	3.20652889503561	3.5632894276478	3.69667667603622	3.66921060253996	3.52519816653129	3.5632894276478	3.71001047693479
214986_x_at	6.70248849229599	6.76196537955949	6.66646022720678	6.71495641853337	6.66635153127063	6.78184334139736	6.70669223390596
214987_at	4.95513974827107	5.19587288023517	4.64903636286442	5.06292517514531	5.00344638656093	5.72594045086534	6.24631747441085
214988_s_at	10.2205438720898	10.3909486588288	10.245702579509	10.0426618796209	10.1483607746171	10.1795470713322	10.1887527211795
214989_x_at	5.92593527500523	6.12059688147697	5.81422860711909	5.81602285946724	6.02700117904135	6.11564464079306	6.22068274456882
214990_at	4.38716023700329	4.24033777583809	4.24033777583809	4.49851395288849	4.20320091484748	4.32807372444732	4.32807372444732
214991_s_at	6.18644699495849	6.2425931442037	6.0794459776423	6.48390026876624	6.09498049207284	6.23529561732772	6.18644699495849
214992_s_at	6.19617268385055	6.18235821871989	5.95960352425686	6.37159366709423	7.12625388629323	7.03787264310592	6.89257689758814
214993_at	3.04177022538883	3.01570807341298	3.01570807341298	3.32535811006845	3.01570807341298	2.957451040455	3.01570807341298
214994_at	4.16580637316757	4.37419351227334	4.37419351227334	4.37419351227334	4.37419351227334	4.48449097781152	4.37419351227334
214995_s_at	4.84875922769394	4.9893635726871	4.76281039694783	4.95717913281195	5.99124437755166	5.71258229105054	6.03200102001508
214996_at	5.00890354343055	5.95891670161758	4.99143496281097	5.17800217026132	4.55501717531002	4.73655474115465	4.82795507013468
214997_at	4.87181236134549	5.29268626073259	5.1101857724601	5.16609582246897	4.87713800448888	5.04576783541654	5.07272575541391
214998_at	2.55355937307846	2.68624494352963	2.61259718782764	2.59064389809854	2.83783231849973	2.68624494352963	2.68624494352963
214999_s_at	5.69393482239405	5.74003738123652	5.75746400535678	5.74003738123652	5.59038319730816	5.79654595333469	5.74003738123652
215000_s_at	10.8792134353953	10.4328522711579	10.9187953450229	10.8593744828074	10.6103705011037	10.6616428692392	10.5965707716894
215001_s_at	10.8593523890611	10.7697625631393	10.8692018934612	10.6142637540643	10.7681643847297	10.7809922323313	10.8496952314045
215002_at	2.71331725431725	2.8456100896137	2.68624494352963	2.6141230459591	2.62617767864715	2.68624494352963	2.68624494352963
215003_at	3.70049961300229	3.62591129527631	3.64389079712559	3.6008103259428	3.60773828791201	3.70248084432124	3.64389079712559
215004_s_at	6.8628572002122	6.77828794021073	6.80433805923141	7.06550268813903	6.75786186244795	6.77828794021073	6.53964375755779
215005_at	5.59341553863945	5.58652055352066	5.5652928280566	5.59341553863945	5.59341553863945	5.61526437984256	5.64681879000926
215006_at	7.05119870540804	7.73409241635884	6.68656338583794	6.83473674429907	6.00323022784191	6.09126449211774	6.30211603738416
215008_at	2.62727025584381	2.45172509691449	2.55362250014183	2.62727025584381	2.73395122323517	2.81437986561831	2.62727025584381
215009_s_at	7.95472654464636	7.74464618590346	8.01089088573863	8.22357329627244	7.95324262716571	7.96112905101081	7.13861887872841
215010_s_at	3.42788636928948	3.19406032272249	3.35277903348252	3.27913127778053	3.01594341497412	3.20318219788851	3.04177022538883
215011_at	6.98927246454022	7.12756726354795	7.13262371413183	6.60492332282849	5.6879526132642	5.81288698718422	5.34610427991731
215012_at	7.11520204072955	7.58652338838977	6.97787236521321	6.77140337044955	7.32958275718048	7.40911305369272	7.662146756764
215013_s_at	5.17800217026132	5.41493586379972	5.08968138069554	5.15323449138982	5.36952662617889	5.16267417264818	5.18922490576411
215014_at	2.28523715498784	2.28523715498784	2.25312119403913	2.28523715498784	2.31591156261328	2.28523715498784	2.28523715498784
215015_at	5.8430118645872	5.91259600001827	5.69753394579096	5.90470003887776	5.90270917728023	5.84087439396259	5.7901848150337
215016_x_at	8.78667209162117	8.74316769933061	8.8341216149198	8.26645636979177	9.52379327914867	9.51678828670143	10.0301703193637
215017_s_at	9.61685280790704	9.61962090125877	9.64792617799256	9.44651192616838	9.68058830741899	9.6679636407689	10.0847737218889
215018_at	5.19354951557629	5.48250725497293	4.91282922917067	4.86182495131081	4.3091470781431	4.11797246621052	4.55783979158055
215019_x_at	4.41475690383954	4.21219202338064	4.21219202338064	4.2857478232976	4.28583977908263	4.15159304488202	4.05014853396745
215020_at	3.24102974629148	3.0370691901009	3.14021456823771	3.1898624473928	2.97161037568116	3.12214014515894	3.03893509025008
215021_s_at	3.92190584434412	3.8281212845137	3.71755492602579	3.93885937072837	3.87557898742359	3.54450367699678	3.9158784264802
215022_x_at	5.70124061018862	5.65714746265831	6.15105747269795	5.86655535452017	6.10062409820223	6.23761783322003	5.98082282320677
215023_s_at	5.56235485198656	5.76387559852565	5.75837757679947	5.51174883356741	6.25871714525793	6.42454032769481	6.02471858499178
215024_at	6.52572117444036	6.93472249697534	6.4544726237404	6.49799958229285	6.74433235605974	6.67301750210811	6.97587711100245
215025_at	3.96090970719171	3.88023304142729	3.88023304142729	3.88023304142729	4.01291861187845	3.80130394172213	3.74494758524836
215026_x_at	5.07295442970524	4.94354585431342	4.86349340007048	5.23539613664132	4.99592008411479	4.81311339151178	4.94354585431342
215027_at	4.26160644000846	4.36935192734077	4.26160644000846	4.26160644000846	4.20027810391499	4.38603979491374	4.26160644000846
215028_at	5.36319667647453	6.43452793099553	5.66371227355841	4.92495876324102	7.55696649704182	7.70870186721121	7.89612485435837
215029_at	5.74420713891796	6.06670893762289	5.9285810415505	5.59682068964746	5.79761446589097	5.78854130344031	6.30211603738416
215030_at	6.63580736567567	6.52966569771275	6.83704067133889	6.86394246175096	5.86727666442642	6.06721176980431	6.10320373973322
215031_x_at	7.54080592960317	7.48653311361467	7.68195844264082	7.84767850255832	6.68091924140351	6.81718882517642	6.71887485920398
215032_at	5.96676448778933	6.64254122762175	5.87709847394815	5.87709847394815	5.70977270957739	5.60145525018404	6.40130528833316
215033_at	2.63236944884436	2.6710259128614	2.58386667576487	2.76135227933659	2.49594998769564	2.60858446035468	2.55344034913921
215034_s_at	2.53300133887477	2.5552793783602	2.60574320680074	2.51751866710835	2.45172509691449	2.53300133887477	2.95553459661413
215035_at	3.27126867414023	3.30402636358359	3.39437040462019	3.30402636358359	3.75077210463718	3.3129861202179	3.20318219788851
215036_at	3.9778507042439	4.05904155954956	3.80284284419321	3.95534553798452	4.00422359581962	3.9778507042439	4.27815169367511
215037_s_at	4.42742760057532	4.21219202338064	4.42742760057532	4.93428126075888	4.42742760057532	4.48580971102088	4.12242266470602
215038_s_at	6.06530548277529	6.24734993137952	6.20180614680839	6.01496661160969	6.22706514115115	6.20649106752726	6.27081267047678
215039_at	3.04177022538883	3.04177022538883	3.23531047246637	3.23321438963309	2.73214304296673	3.03305672306313	3.04177022538883
215040_at	5.64535006927947	5.78375395112309	5.64535006927947	5.74241102693408	5.30716152320798	5.31919709714261	5.60857014447466
215041_s_at	3.48515951562368	3.28080859730536	3.23530550674123	3.38233360091773	3.28080859730536	3.22099653254906	3.27252967858834
215042_at	3.72422747425235	3.66541128026871	3.66958556109571	3.55153393904898	3.52004745048674	3.74155294861387	3.72661155376144
215043_s_at	8.5700520764921	8.54009595173291	8.58739584360685	8.66333582394363	7.90115996629934	7.99657633718791	8.41200407901837
215044_s_at	6.95371832499007	7.0636873188612	7.03385121874273	6.89444555255944	7.23635240716319	7.2735484932759	7.19174630766553
215045_at	3.00182112998558	3.25946023960656	3.25946023960656	3.39486055136349	3.22162117453285	3.41261848243038	3.2515789606357
215046_at	4.59058214781474	5.19944902543662	4.83647972260258	4.84686275799529	6.30733033079465	6.41984164230915	6.55531917620804
215047_at	2.18410447876105	2.18410447876105	2.15788750121548	2.18410447876105	2.24793921367634	2.18410447876105	2.31297653045302
215048_at	3.58571474201059	3.65972307848449	3.65779100761641	3.58571474201059	3.38019312376655	3.46822738804238	3.44654002751492
215049_x_at	3.31032274631372	3.27252967858834	3.09744416102828	3.27252967858834	3.36092085021876	3.28468294394267	3.27252967858834
215050_x_at	5.41842301761033	5.41842301761033	5.41842301761033	5.59532704840259	5.48501261595624	5.42791163042014	5.37897802248373
215051_x_at	4.44020322238372	4.30682121992152	4.41063602181502	4.67903586862413	4.37497925922874	4.44986687927066	4.41063602181502
215052_at	4.13309266894421	4.01971671606812	3.76715100121625	3.96204275590651	3.97833782581634	3.97833782581634	3.92186160393695
215053_at	4.50165105599831	4.5107563508466	4.3918229562536	4.34285289206481	4.12289238674613	4.22065383167986	4.12289238674613
215054_at	7.00744293995658	7.15750901495923	7.15895190885439	7.15895190885439	7.21628780142949	7.49121352400662	7.33713237401503
215055_at	4.59953023331761	4.30811121534156	4.3023252321069	4.46294786801769	4.39742834002524	4.39742834002524	4.39742834002524
215056_at	2.90269970699438	2.97780704280134	2.90269970699438	2.87687505683439	2.90269970699438	2.90269970699438	2.82173094561891
215057_at	3.81269052960806	3.83268353385758	3.58035572721384	3.65070910242496	3.81269052960806	3.92712931478453	3.94486786304351
215058_at	3.92418921894896	4.45265632436248	4.50255430669021	4.52950452966857	4.86736794406445	5.25544524309385	5.44367194006728
215059_at	2.752719270854	2.65082186762667	2.68624494352963	2.79796310440441	2.84937480070438	3.17025532887627	2.46772133213435
215060_at	3.17818399764628	3.17818399764628	3.17818399764628	3.25781108465724	3.17818399764628	3.28287887368394	3.12598256826827
215061_at	3.98299761022011	3.98518622764889	4.02695018177405	4.04011851917881	3.89424741687748	3.92243393733947	3.9480121327625
215062_at	4.26160644000846	5.17459734998062	3.6581763000105	3.70214075654205	4.24296822000266	4.31873798831956	5.09628229833567
215063_x_at	5.6788642468571	6.1822351851675	5.58255893868518	5.69813271925798	5.73490809934444	5.83780734688611	6.09097932337355
215064_at	4.49851395288849	4.24625205795805	4.66032954269247	4.6233089406869	4.37152180414104	4.39259277799633	4.30396803197104
215065_at	2.47991161737648	2.6168598880384	2.35133463851623	2.68898178560892	2.68898178560892	2.6168598880384	2.67869467135604
215066_at	4.361899344647	4.79893328702325	4.71008016106717	4.26711739190116	3.74665281049206	4.05078709165966	4.09863756803344
215067_x_at	6.62877577511562	7.08786494822963	6.52003868137415	6.50793631142113	6.54873994806654	6.62877577511562	6.70313683271933
215068_s_at	6.64772616960189	6.54879387882084	6.67322053447376	6.72035199556972	6.34837980959336	6.31629062186889	6.54879387882084
215069_at	4.31824130056639	4.21108953526915	4.31824130056639	4.3585843937956	4.34352930937891	4.4454183057093	4.31824130056639
215070_x_at	5.0536860524346	5.30367540995521	5.14143189923406	5.14143189923406	5.14143189923406	5.14222254477753	5.26790895125758
215071_s_at	7.16832995965561	8.09158917514771	7.42842832173217	8.57853791695645	9.74995614138194	10.002609658217	10.0539946576774
215072_x_at	4.96033536293797	5.24672301618801	5.06941570917661	5.12943398976874	4.44598248710152	4.60685457801467	4.17086271445581
215073_s_at	9.0432376583093	9.25682344650541	8.97579134781185	9.00987892588988	8.95844699429916	8.90618722501318	9.20800146094179
215074_at	3.20377819163488	3.24315630854043	3.34219361613594	2.87118885961394	3.35336038788192	3.37601104251097	3.82973338848153
215075_s_at	8.08134509044225	7.87222609820707	8.06405927465632	8.24906706144467	7.73518971455278	7.55327952497558	7.76880246693372
215076_s_at	11.8801791148959	11.4087702926005	11.9877899398195	11.8198777254854	13.3697463057914	13.3395349468584	13.394928912546
215077_at	3.48596468142017	3.3162184276285	3.47359451312996	3.38657113675205	3.69682549419711	3.70088981639663	4.47748354386083
215078_at	2.4514787496105	2.56312191861141	2.70136430737781	2.61259718782764	2.2874786948473	2.25941250482785	2.33983558060959
215079_at	2.68624494352963	2.68624494352963	2.94297275177568	2.68624494352963	2.68624494352963	2.68624494352963	2.68624494352963
215080_s_at	2.91157932642185	3.03015859769603	2.85101565354121	3.06559455386772	2.57637394857673	2.81017786612506	2.97798043813547
215081_at	3.55862679157823	3.83268353385758	3.95117647007719	3.87732113817652	3.90968423902581	4.28189737209026	3.85894165978263
215082_at	4.85640892471643	4.48945507659581	4.99575403634007	4.9894033439834	4.9894033439834	5.13001038098385	5.03108765068337
215083_at	3.84521044005864	4.48180787807096	3.68792159258264	3.67909466984787	3.29941142341451	3.46822738804238	3.92891524282612
215084_s_at	7.81777149070557	7.65244784265265	7.81777149070557	7.85680162504159	7.86376537827345	7.95266901588349	7.75911221886355
215085_x_at	4.20555824380856	4.09482703060657	4.26969161400176	4.12289238674613	4.03782143168809	4.04694330685411	4.12289238674613
215086_at	4.05904155954956	4.73008947561366	3.68792159258264	4.05904155954956	3.70607966246979	3.86750268141907	4.21025027923676
215087_at	5.03626041425496	4.89348215996093	5.02457835345721	4.81392684471391	4.08899454918878	4.01048663004409	4.32171329386392
215088_s_at	9.05490787461494	9.01256957816513	9.14269356046243	8.87260351431577	9.04737324017628	9.0730356941905	9.13323707096195
215089_s_at	9.06819760662188	9.06819760662188	9.08133592435268	8.99598668315573	9.09089614536111	9.07376340345906	8.98062578435372
215090_x_at	8.19628065869096	8.3273038709335	8.12947777781856	8.29889878797056	8.27502058200379	8.26262595181665	8.5092816733933
215091_s_at	10.5202855344731	10.3051495729076	10.5610230526709	10.4425529006728	9.63040997808148	9.62587809169881	9.4726008793185
215092_s_at	4.18942294503754	4.58319178443787	4.27836465588998	4.18942294503754	4.44598248710152	4.5515855725323	4.98072205904137
215093_at	7.93578516885307	7.62973365659033	7.87479454952633	7.57346611718898	7.62973365659033	7.37844637681787	7.22961478283879
215094_at	2.76135227933659	2.68624494352963	2.68624494352963	2.63084180968316	2.73236473135565	2.67048390993902	2.68624494352963
215095_at	4.44077114883086	4.36206926134219	4.26969161400176	4.26969161400176	4.10881952308862	4.26969161400176	4.25145846705835
215096_s_at	10.1308009121511	10.1407765115064	10.1724922064885	10.0330748854431	10.1383948566526	10.1233854254637	10.3462586707291
215097_at	3.47025052551177	3.41369921154551	3.48317745398064	3.52920791579391	3.48317745398064	3.5841133773971	3.43582310726726
215098_at	4.18274883081025	4.28578167901404	4.18274883081025	4.0096182485479	4.21487941252474	4.06198378664332	4.18274883081025
215099_s_at	5.69194478148665	5.80730070217886	5.87580911989022	6.01048063901571	6.33498474625114	6.21601761967975	5.91156240853506
215100_at	3.42322696034054	3.2955053366411	3.17886585583945	3.64715273588461	3.35416220130786	3.51402840709219	3.22884067221167
215101_s_at	2.56236556600089	2.46186954416367	2.50116529250816	2.50116529250816	2.25045274819353	2.50116529250816	2.55203514181722
215102_at	2.47991161737648	2.96098082295608	2.46925830567254	2.80348450620532	2.70890835988651	2.60675065377626	2.96791791612344
215103_at	2.88618810372378	2.73098541708041	2.55076240451	2.96564126477434	2.71300591523114	2.90648442608591	2.73098541708041
215104_at	3.25946023960656	3.41748430100436	3.25946023960656	3.36098524321893	3.14125436719535	3.25946023960656	3.07222862972598
215105_at	2.92898545942524	2.87941538142793	2.83642021244718	2.98131278465527	2.92898545942524	2.86238770144264	2.92974855170968
215106_at	3.39848881638327	3.54915896466618	3.42271792171727	3.66796733902522	3.09744416102828	3.42271792171727	3.68322304858435
215107_s_at	2.87318736496131	2.97097917573071	3.10366474618187	2.97097917573071	3.02032351546445	2.97097917573071	2.97097917573071
215108_x_at	8.57576721209717	8.77343611216856	8.46011249084935	8.15773509857697	8.05742287387128	8.18513189392754	8.80725811225575
215109_at	3.78026133817365	3.92786150882632	3.83707985938994	3.86974801555434	3.86974801555434	3.84474170074241	3.887949708699
215110_at	3.79678891895818	3.86287574159205	3.86953934491073	3.84521044005864	3.66960423953284	3.64389079712559	3.92089103289829
215111_s_at	8.21248753813991	8.55697798977317	8.25088192100954	8.03766167685808	9.22917848331382	9.207547847519	9.87995529951455
215112_x_at	2.25045274819353	2.24610459272888	2.25903152119774	2.25101537000493	2.30405710317033	2.25903152119774	2.2681762322698
215113_s_at	7.62316468597232	7.542015902535	7.60679143829412	7.91957728015705	6.81743072976093	6.80291703745619	6.64460262649155
215114_at	5.35440589714496	5.12280331445961	5.20353165640421	5.06394442858305	4.69609946859887	4.90471804686382	4.61831684099496
215115_x_at	3.98518622764889	3.86086119283824	3.77885290149575	3.98518622764889	3.93004953994581	4.1250864391931	4.05742682060781
215116_s_at	4.71690884439772	5.1236123951116	4.87590496882003	5.42323411618393	7.32477671660725	7.35107869671237	7.56348387798201
215117_at	2.38300301582205	2.37142636345617	2.2949040494138	2.3749563303256	2.38300301582205	2.64205557286918	2.53659390412566
215118_s_at	3.34105038289947	3.32840470835882	3.34105038289947	3.53906503212931	3.27618299440483	3.34105038289947	3.1912704960608
215119_at	3.56206583481401	3.33463293739016	3.40132710628901	3.38781610991546	3.13172312013077	3.20318219788851	3.45343704286691
215120_s_at	4.6556734836072	3.93515592403864	4.36925664353754	4.19482815408745	4.28938955525382	4.16579904425962	3.90835804670212
215121_x_at	5.49809100046067	5.37459931132022	5.10683563886891	5.51874997793044	5.25589537282275	5.14110714050301	5.14709700748728
215122_at	3.32753038117213	3.32753038117213	3.24642280211746	3.46642048411395	3.33665225633815	3.48064379354556	3.46642048411395
215123_at	6.59471203346234	7.07702288858803	6.40273390068938	6.16235468957697	6.44627050350245	6.49268244662504	6.53996141560838
215124_at	3.08314714854433	3.18278554071534	3.28468294394267	3.46822738804238	3.28468294394267	3.28468294394267	3.36634384990207
215125_s_at	3.41543281772088	3.29487223586133	3.31738254817525	3.31738254817525	3.25946023960656	3.27345625116578	3.38005851048197
215126_at	3.51387653697649	3.57192340960743	3.57192340960743	3.55851399206643	3.51294872192162	3.70507981020175	3.60169891526424
215127_s_at	11.436517811893	11.3688464593198	11.4158968196896	11.2887707941442	11.6615414602908	11.6575657996834	11.8142190508497
215128_at	6.05485550570766	6.119947938834	6.27227296108794	6.34187103884475	5.07042682417204	5.21723302771695	5.52752417545074
215129_at	2.50402620459458	2.39712233440728	2.34074604096436	2.48219328946532	2.54047529025712	2.30783438087836	2.28701108324149
215130_s_at	5.37707017229906	5.55575502479817	5.34778059469637	5.44247724349124	5.19108112357428	5.61623496368035	5.62043052105713
